Filename,Section_Context,Q_No,Question,QCategory-New,QSubCategory-New,Question Form,Answer
kannada-4thstd,ಪ್ರಾಣಿ-ಪಕ್ಷಿಗಳ ಕೂಗನ್ನು ಅನುಸರಿಸಿ ಸೂಕ್ತವಾದುದಕ್ಕೆ ಗೆರೆ ಎಳೆದು ಹೊಂದಿಸಿ.,3,ಪ್ರಾಣಿ-ಪಕ್ಷಿಗಳ ಕೂಗನ್ನು ಅನುಸರಿಸಿ ಸೂಕ್ತವಾದುದಕ್ಕೆ ಗೆರೆ ಎಳೆದು ಹೊಂದಿಸಿ.: ಬೆಕ್ಕು,,,,
kannada-4thstd,ಪ್ರಾಣಿ-ಪಕ್ಷಿಗಳ ಕೂಗನ್ನು ಅನುಸರಿಸಿ ಸೂಕ್ತವಾದುದಕ್ಕೆ ಗೆರೆ ಎಳೆದು ಹೊಂದಿಸಿ.,4,ಪ್ರಾಣಿ-ಪಕ್ಷಿಗಳ ಕೂಗನ್ನು ಅನುಸರಿಸಿ ಸೂಕ್ತವಾದುದಕ್ಕೆ ಗೆರೆ ಎಳೆದು ಹೊಂದಿಸಿ.: ನಾಯಿ,,,,
kannada-4thstd,ಪ್ರಾಣಿ-ಪಕ್ಷಿಗಳ ಕೂಗನ್ನು ಅನುಸರಿಸಿ ಸೂಕ್ತವಾದುದಕ್ಕೆ ಗೆರೆ ಎಳೆದು ಹೊಂದಿಸಿ.,5,ಪ್ರಾಣಿ-ಪಕ್ಷಿಗಳ ಕೂಗನ್ನು ಅನುಸರಿಸಿ ಸೂಕ್ತವಾದುದಕ್ಕೆ ಗೆರೆ ಎಳೆದು ಹೊಂದಿಸಿ.: ಕೋಗಿಲೆ,,,,
kannada-4thstd,ಒಂದೊಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರ ಬರೆಯಿರಿ.,1,ರಾಗಿ ಹೇಗೆ ಉದುರುತ್ತದೆ?,,,,
kannada-4thstd,ಒಂದೊಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರ ಬರೆಯಿರಿ.,2,ಬೀಸುವ ಕಲ್ಲಿನ ಹಿಡಿಗೂಟ ಹಿಡಿದು ಯಾರನ್ನು ನೆನೆಯುತ್ತಾರೆ?,,,,
kannada-4thstd,ಒಂದೊಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರ ಬರೆಯಿರಿ.,3,ಸರಸತಿಗೆ ಸಿಟ್ಟು ಬಂತು ಏಕೆ?,,,,
kannada-4thstd,ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರ ಬರೆಯಿರಿ.,1,ಕಲ್ಲು ಕೊಟ್ಟಮ್ಮನನ್ನು ಏನೆಂದು ಹರಸುವಳು?,,,,
kannada-4thstd,ಎರಡು-ಮೂರು ವಾಕ್ಯಗಳಲ್ಲಿ ಉತ್ತರ ಬರೆಯಿರಿ.,2,ಸಿಟ್ಟುಗೊಂಡ ಸರಸತಿಯನ್ನು ಸಮಾಧಾನ ಮಾಡಿದ ಬಗೆ ಹೇಗೆ?,,,,
kannada-4thstd,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.,1,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.: ಬೆಲ್ಲಾದಾರತಿಯಾ,,,,
kannada-4thstd,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.,2,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.: ಮತ್ತೆ ರಾತ್ರಿಗೆ,,,,
kannada-4thstd,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.,3,ರಾಗಿಯು ಮುಗಿದಾವು ನಡಿಸೇನು,,,,
kannada-4thstd,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.,4,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.: ಅಂದುಳ್ಳ ಅಡಿಗಲ್ಲು,,,,
kannada-4thstd,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.,1,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.: ತಂದೆ :,,,,
kannada-4thstd,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.,2,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.: ಕಳೆ,,,,
kannada-4thstd,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.,3,ಪದ್ಯದ ಮೊದಲರ್ಧ ಸಾಲಿಗೆ ಎರಡನೆಯ ಅರ್ಧ ಸಾಲನ್ನು ಹೊಂದಿಸಿ ಬರೆಯಿರಿ.: ಆಡು :,,,,
kannada-4thstd,ಒಗಟು ಬಿಡಿಸಿ.,1,"ಅವ್ವನ ಹಾಸಿಗೆ ಸುತ್ತಾಕಾಗೋಲ್ಲ, ಅಪ್ಪನ ದುಡ್ಡು ಎಣಿಸಾಕಾಗೋಲ್ಲ.",,,,
kannada-4thstd,ಒಗಟು ಬಿಡಿಸಿ.,2,"ಕರಿ ಸೀರಿ ಉಟ್ಟಾಳ, ಕಾಲುಂಗುರ ಇಟ್ಟಾಳ, ಮೇಲೆ ಹೋಗತಾಳ, ಕೆಳಗೆ ಬರತಾಳ",,,,
kannada-4thstd,ಒಗಟು ಬಿಡಿಸಿ.,3,"ಅಪ್ಪಾ ಎಂದರೆ ಮುಚ್ಚುತಾವ, ಅವ್ವ ಎಂದರೆ ತೆರಿತಾವ.",,,,
kannada-4thstd,ಒಂದೊಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರ ಬರೆಯಿರಿ.,1,ಅಜ್ಜ ಮಕ್ಕಳನ್ನು ಎಲ್ಲಿಗೆ ಕರೆದುಕೊಂಡು ಹೋಗಿದ್ದರು?,,,,
kannada-4thstd,ಒಂದೊಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರ ಬರೆಯಿರಿ.,2,ಅಜ್ಜಿ ಮಕ್ಕಳಿಗೆ ಏನೇನು ಕೊಡಿಸಿದರು?,,,,
kannada-4thstd,ಒಂದೊಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರ ಬರೆಯಿರಿ.,3,ಮಕ್ಕಳು ಏನು ನೋಡಿ ಆಶ್ಚರ್ಯಪಟ್ಟರು?,,,,
kannada-4thstd,ಒಂದೊಂದು ವಾಕ್ಯದಲ್ಲಿ ಉತ್ತರ ಬರೆಯಿರಿ.,4,ಅಮ್ಮನಿಗೆ ಕಾಗದ ಬರೆದವರು ಯಾರು?,,,,
kannada-4thstd,ಎರಡು,1,ಮೈಸೂರು ದಸರೆಯಲ್ಲಿ ಉಲ್ಲಾಸನು ಏನೇನು ನೋಡಿದನು?,,,,
kannada-4thstd,ಎರಡು,2,ಪ್ರಾಣಿ ಸಂಗ್ರಹಾಲಯದಲ್ಲಿ ಯಾವ ಯಾವ ಪ್ರಾಣಿಗಳು ಇದ್ದವು?,,,,
kannada-4thstd,ಎರಡು,3,ಉಲ್ಲಾಸನಿಗೆ ಸಂತೋಷವಾಗಲು ಕಾರಣವೇನು?,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,1,ಅಜ್ಜ ನಮ್ಮನ್ನು ಮೈಸೂರು,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,2,ಆನೆಯ ಮೇಲಿನ ಅಂಬಾರಿಯಲ್ಲಿ,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,3,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ: ಮೈಸೂರಿನಲ್ಲಿ,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,4,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ: ಸಿಂಹದ,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,5,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ: ಕೊಂಬೆಯ ಮೇಲೆ,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,1,ಉಲ್ಲಾಸನು ತನ್ನ ತಂದೆಗೆ ಕಾಗದ ಬರೆದನು.,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,2,ಕೆಂಪು ಮತ್ತು ಕಪ್ಪು ಬಣ್ಣದ ಕೋತಿಗಳು 'ಚಿಂವ್ ಚಿಂವ್' ಎಂದು ಶಬ್ದ ಮಾಡುತ್ತಿದ್ದವು.,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,3,ದಸರೆ ಮುಗಿದ ಮರುದಿನ ಚಾಮುಂಡಿಬೆಟ್ಟಕ್ಕೆ ಹೋದೆವು.,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,4,ಜಿರಾಫೆ ತನ್ನ ಮರಿಗೆ ಹಾಲು ಉಣಿಸುತ್ತಿತ್ತು.,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,5,ಮೃಗಾಲಯದಲ್ಲಿದ್ದ ಹಾವುಗಳನ್ನು ಬಂಡೀಪುರದ ಕಾಡಿನಿಂದ ತರಲಾಗಿದೆ.,,,,
kannada-4thstd,ಖಾಲಿ ಬಿಟ್ಟಿರುವ ಜಾಗದಲ್ಲಿ ಸರಿಯಾದ ಪದ ತುಂಬಿ,6,ದಸರೆ ಹಬ್ಬ ಆರು ದಿನ ನಡೆಯುತ್ತದೆ.,,,,
kannada-4thstd,ಗುಂಪಿಗೆ ಸೇರದ ಪದ ಆರಿಸಿ ಬರೆ.,1,"ಶೇಂಗಾ, ಮಾವು, ಗೆಣಸು, ಆಲೂಗಡ್ಡೆ",,,,
kannada-4thstd,ಗುಂಪಿಗೆ ಸೇರದ ಪದ ಆರಿಸಿ ಬರೆ.,2,"ಕಾಗೆ, ಗೂಬೆ, ಕೋಗಿಲೆ, ಫೇಂಡಾಮೃಗ",,,,
kannada-4thstd,ಗುಂಪಿಗೆ ಸೇರದ ಪದ ಆರಿಸಿ ಬರೆ.,3,"ಬಾಳೆಹಣ್ಣು, ಇಡ್ಲಿ, ವಡೆ, ದೋಸೆ",,,,
kannada-4thstd,ಗುಂಪಿಗೆ ಸೇರದ ಪದ ಆರಿಸಿ ಬರೆ.,1,ಗುಂಪಿಗೆ ಸೇರದ ಪದ ಆರಿಸಿ ಬರೆ.: ಕ್ಷೇಮ :,,,,
kannada-4thstd,ಗುಂಪಿಗೆ ಸೇರದ ಪದ ಆರಿಸಿ ಬರೆ.,2,ಪ್ರಾಣಿ ಸಂಗ್ರಹಾಲಯ :,,,,
kannada-4thstd,ಗುಂಪಿಗೆ ಸೇರದ ಪದ ಆರಿಸಿ ಬರೆ.,3,ಗುಂಪಿಗೆ ಸೇರದ ಪದ ಆರಿಸಿ ಬರೆ.: ಉದ್ಯಾನವನ :,,,,
kannada-4thstd,ಗುಂಪಿಗೆ ಸೇರದ ಪದ ಆರಿಸಿ ಬರೆ.,4,ಸೂಚನಾ ಫಲಕ :,,,,
kannada-5thstd,General Exercise,0,"ರಾಷ್ಟ್ರೀಯ ಹಾಗೂ ರಾಜ್ಯ ಪಠ್ಯಕ್ರಮ ಚೌಕಟ್ಟುಗಳು ಮತ್ತು ಸಂವಿಧಾನದ ಆಶಯಗಳಿಗೆ ವ್ಯತಿರಿಕ್ತವಾಗದಂತೆ,",,,,
kannada-5thstd,General Exercise,1,ಒಟ್ಟಿಗೆ ಬಾಳುವ ಆನಂದ,,,,
kannada-5thstd,General Exercise,2,General Exercise: ನದಿಯ ಅಳಲು,,,,
kannada-5thstd,General Exercise,3,ನಮ್ಮ ಮಾತು ಕೇಳಿ,,,,
kannada-5thstd,General Exercise,4,General Exercise: ಜೀವದ ಮೌಲ್ಯ,,,,
kannada-5thstd,General Exercise,1,General Exercise: ಗಿಡಮರ,,,,
kannada-5thstd,General Exercise,2,General Exercise: ಸ್ವಾತಂತ್ರ್ಯದ ಹಣತೆ,,,,
kannada-5thstd,General Exercise,3,General Exercise: ವಚನಗಳು,,,,
kannada-5thstd,General Exercise,1,ಕಾಮನ ಬಿಲ್ಲು (ಪದ್ಯ),,,,
kannada-5thstd,General Exercise,1,ಒಟ್ಟಿಗೆ ಬಾಳುವ ಆನಂದ,,,,
kannada-5thstd,General Exercise,1,ಗುಂಡನೆಯ ಕಲ್ಲು ಎಲ್ಲಿತ್ತು?,,,,
kannada-5thstd,General Exercise,2,ಬೇವಿನ ಮರವನ್ನು ಜನ ಏನೆಂದು ಕರೆಯುತ್ತಿದ್ದರು?,,,,
kannada-5thstd,General Exercise,3,ಕಲ್ಲು ಕೋಪದಿಂದ ಏನು ಮಾಡಿತು?,,,,
kannada-5thstd,General Exercise,4,ಮರ ಕಡಿಯುವವರು ಏನೆಂದು ಹೇಳಿ ಹೊರಟು ಹೋದರು?,,,,
kannada-5thstd,General Exercise,5,ಕಲ್ಲು ಹೊಡೆಯುವವರು ಏನೆಂದು ಹೇಳಿ ಹೊರಟು ಹೋದರು?,,,,
kannada-5thstd,General Exercise,1,ಜಂಬದಿಂದ ಬೇವಿನ ಮರ ಅಮ್ಮನ ಕಲ್ಲಿಗೆ ಏನೆಂದು ಹೇಳಿತು?,,,,
kannada-5thstd,General Exercise,2,ಜಂಬದಿಂದ ಅಮ್ಮನ ಕಲ್ಲು ಬೇವಿನ ಮರಕ್ಕೆ ಏನೆಂದು ಹೇಳಿತು?,,,,
kannada-5thstd,General Exercise,3,ಬೇರೆ ಬೇರೆಯಾಗಿದ್ದ ಬೇವಿನ ಮರ ಮತ್ತು ಕಲ್ಲನ್ನು ನೋಡಿ ರೈತನು ತನ್ನ ಮಕ್ಕಳಿಗೆ,,,,
kannada-5thstd,General Exercise,4,ಬೇವಿನ ಮರ ಮತ್ತು ಅಮ್ಮನ ಕಲ್ಲು ಮತ್ತೆ ಹೇಗೆ ಸ್ನೇಹಿತರಾದವು?,,,,
kannada-5thstd,General Exercise,1,ಬೇವಿನ ಮರವನ್ನು ಜನ,,,,
kannada-5thstd,General Exercise,2,ನಾವಿಬ್ಬರೂ ಒಬ್ಬರಿಂದ ಒಬ್ಬರು,,,,
kannada-5thstd,General Exercise,3,"""ಇದು ಅಮ್ಮನ ಮರ",,,,
kannada-5thstd,General Exercise,4,"ಕಲ್ಲು ಒಡೆಯುವವರು ಬಂದು ""ಇದು ಅಮ್ಮನ ಕಲ್ಲು,",,,,
kannada-5thstd,General Exercise,5,"ಎಲ್ಲರೂ ಒಟ್ಟಾಗಿ ಬಾಳಿದರೆ, ಎಲ್ಲರೂ",,,,
kannada-5thstd,ಯೋಗವಾಹಗಳು,1,ಯೋಗವಾಹಗಳು: ಪ್ರಸ್ವಸ್ವರ,,,,
kannada-5thstd,ಯೋಗವಾಹಗಳು,2,ಯೋಗವಾಹಗಳು: ದೀರ್ಘಸ್ವರಗಳು,,,,
kannada-5thstd,ಯೋಗವಾಹಗಳು,2,"ದೀರ್ಘಸ್ವರ - ಎರಡು ಮಾತ್ರಾ ಕಾಲದಲ್ಲಿ ಉಚ್ಚರಿಸಲಾಗುವ (ಆ, ಈ, ಊ, ಏ,",,,,
kannada-5thstd,ಯೋಗವಾಹಗಳು,1,ವರ್ಗೀಯ ವ್ಯಂಜನಗಳು ೨) ಅವರ್ಗೀಯ ವ್ಯಂಜನಗಳು,,,,
kannada-5thstd,ಯೋಗವಾಹಗಳು,1,ವರ್ಗೀಯ ವ್ಯಂಜನ ಕೋಷ್ಟಕ,,,,
kannada-5thstd,ಯೋಗವಾಹಗಳು,2,ಯೋಗವಾಹಗಳು: ಅವರ್ಗೀಯ ವ್ಯಂಜನಗಳು,,,,
kannada-5thstd,ಯೋಗವಾಹಗಳು,2,ಯೋಗವಾಹಗಳು: ವಿಸರ್ಗ (8),,,,
kannada-5thstd,ಯೋಗವಾಹಗಳು,1,ಯೋಗವಾಹಗಳು: ಪ್ರಸ್ವ ಸ್ವರಾಕ್ಷರಗಳು,,,,
kannada-5thstd,ಯೋಗವಾಹಗಳು,2,ಯೋಗವಾಹಗಳು: ದೀರ್ಘ ಸ್ವರಾಕ್ಷರಗಳು,,,,
kannada-5thstd,General Exercise,1,ಯಾರಿಗೆ ಮಾಲಿನ್ಯದ ಸೋಂಕು ತಗುಲಿತು?,,,,
kannada-5thstd,General Exercise,2,ಗೆಳೆಯ ಗೆಳತಿಯರು ಎಲ್ಲಿ ಸ್ನಾನ ಮಾಡಿದರು?,,,,
kannada-5thstd,General Exercise,3,ಸ್ನಾನ ಮಾಡಿದವರನ್ನು ಆಸ್ಪತ್ರೆಗೆ ಸೇರಿಸಿದವರು ಯಾರು?,,,,
kannada-5thstd,General Exercise,4,ನದಿ ಮಧ್ಯದಿಂದ ಯಾರು ಧುತ್ತನೆ ಪ್ರತ್ಯಕ್ಷಳಾದಳು?,,,,
kannada-5thstd,General Exercise,5,ಮಕ್ಕಳು ಯಾರ ಸಹಕಾರದೊಂದಿಗೆ ನದಿ ಸ್ವಚ್ಛತೆಯ ಜವಾಬ್ದಾರಿಯನ್ನು ವಹಿಸಿಕೊಂಡರು?,,,,
kannada-5thstd,General Exercise,1,ಮಕ್ಕಳು ಏಕೆ ನದಿಯಲ್ಲಿ ಸ್ನಾನ ಮಾಡಿದರು?,,,,
kannada-5thstd,General Exercise,2,ಸ್ನಾನದ ಬಳಿಕ ಮಕ್ಕಳು ಸ್ಥಿತಿ ಏನಾಗಿತ್ತು ?,,,,
kannada-5thstd,General Exercise,5,"ಜಲದೇವತೆ, 'ನನಗಾಗಿ ನೀವೇನು ಮಾಡಬಲ್ಲಿರಿ?' ಎಂದು ನಿಮ್ಮ ಬಳಿ ಕೇಳಿದರೆ ನಿಮ್ಮ",,,,
kannada-5thstd,General Exercise,1,ಮಕ್ಕಳ ಮೈಮೇಲೆಲ್ಲಾ ದಪ್ಪದಪ್ಪ ಗುಳ್ಳೆಗಳು ಎದ್ದು,,,,
kannada-5thstd,General Exercise,2,General Exercise: ಮಕ್ಕಳು ಬೆಳಗ್ಗೆ,,,,
kannada-5thstd,General Exercise,4,General Exercise: ಆಸಕ್ತಿ),,,,
kannada-5thstd,General Exercise,2,ಮಲಿನ ನದಿಯು ಮನುಷ್ಯರ ಜೀವಕ್ಕೆ,,,,
kannada-5thstd,General Exercise,4,ನನ್ನ ಮೇಲಾಗುತ್ತಿರುವ ಮನುಷ್ಯರ,,,,
kannada-5thstd,General Exercise,3,ಅಪಾಯಕಾರಿ ೪. ಆರೋಗ್ಯಕಾರಿ),,,,
kannada-5thstd,General Exercise,3,ಪ್ರೀತಿ ೪. ದೌರ್ಜನ್ಯ),,,,
kannada-5thstd,General Exercise,1,General Exercise: ಸಜಾತೀಯ ಸಂಯುಕ್ತಾಕ್ಷರಗಳು,,,,
kannada-5thstd,General Exercise,2,General Exercise: ವಿಜಾತೀಯ ಸಂಯುಕ್ತಾಕ್ಷರಗಳು,,,,
kannada-5thstd,General Exercise,1,ಸಂಯುಕ್ತಾಕ್ಷರಗಳು ಎಂದರೇನು ?,,,,
kannada-5thstd,General Exercise,3,ಐದು ಸಜಾತೀಯ ಹಾಗೂ ಐದು ವಿಜಾತೀಯ ಸಂಯುಕ್ತಾಕ್ಷರಗಳನ್ನು ಹೊಂದಿರುವ,,,,
kannada-5thstd,General Exercise,2,ಆನೆಯು ಯಾವುದರಲ್ಲಿ ವಿವರ ಬರೆದು ತರಲು ಸೂಚನೆ ನೀಡಿತ್ತು?,,,,
kannada-5thstd,General Exercise,3,ಮನುಷ್ಯರು ಕಡಿಮೆ ಆಹಾರ ನೀಡುತ್ತಾರೆ' ಎಂದು ದೂರು ಬರೆದವರು ಯಾರು?,,,,
kannada-5thstd,General Exercise,4,ಕಾಡು ನಿಮಗೂ ಬೇಕು' ಎಂದು ಎಚ್ಚರಿಸಿದವರು ಯಾರು?,,,,
kannada-5thstd,General Exercise,5,ಮದ್ದು ಗುಂಡು ಸಿಡಿಸಬೇಡಿ' ಎಂದು ಹೇಳಿದವರು ಯಾರು?,,,,
kannada-5thstd,General Exercise,1,ಎತ್ತು ಹಿಡಿದ ಫಲಕದಲ್ಲಿ ಏನೆಂದು ಬರೆದಿತ್ತು?,,,,
kannada-5thstd,General Exercise,2,ಜಿಂಕೆ ಹಿಡಿದ ಫಲಕದಲ್ಲಿ ಏನೆಂದು ಬರೆದಿತ್ತು?,,,,
kannada-5thstd,General Exercise,3,ಆಮೆ ಹಿಡಿದ ಫಲಕದಲ್ಲಿ ಏನೆಂದು ಬರೆದಿತ್ತು?,,,,
kannada-5thstd,General Exercise,4,ಕರಡಿ ಹಿಡಿದ ಫಲಕದಲ್ಲಿ ಏನೆಂದು ಬರೆದಿತ್ತು?,,,,
kannada-5thstd,General Exercise,5,ನಾಯಿ ಹಿಡಿದ ಫಲಕದಲ್ಲಿ ಏನೆಂದು ಬರೆದಿತ್ತು?,,,,
kannada-5thstd,General Exercise,0,ಆನೆಯು ಎಲ್ಲ ಪ್ರಾಣಿಗಳಿಂದಲೂ,,,,
kannada-5thstd,General Exercise,2,ಪ್ರಾಣಿಗಳು ಈ ದಿನದ,,,,
kannada-5thstd,General Exercise,3,ಎಲ್ಲರ ಕುರಿತಾಗಿಯೂ ಈ ರೀತಿಯ,,,,
kannada-5thstd,General Exercise,4,General Exercise: ಇವುಗಳನ್ನು ಇನ್ನೊಮ್ಮೆ-,,,,
kannada-5thstd,General Exercise,5,ನಮ್ಮನ್ನು ಹೆಚ್ಚು ಹೆಚ್ಚು ದುಡಿಸಿಕೊಳ್ಳುತ್ತೀರಿ ಎಂದು,,,,
kannada-5thstd,General Exercise,1,General Exercise: ಎತ್ತು,,,,
kannada-5thstd,General Exercise,3,General Exercise: ಅಣ್ಣಂದಿರು :,,,,
kannada-5thstd,General Exercise,4,General Exercise: ಪತ್ರಿಕೆಗಳು :,,,,
kannada-5thstd,General Exercise,5,General Exercise: ಪತ್ರಗಳು,,,,
kannada-5thstd,General Exercise,6,General Exercise: ಮಿತ್ರರು,,,,
kannada-5thstd,General Exercise,8,General Exercise: ನೀವು,,,,
kannada-5thstd,General Exercise,1,ಡಾಕ್ಟರ್ ತೇಡಿಯಸ್ ಮಾರ್ಲಿನನು ವೈದ್ಯಕೀಯ ವಿದ್ಯಾರ್ಥಿಯಾಗಿದ್ದಾಗ ಯಾವುದನ್ನು,,,,
kannada-5thstd,General Exercise,2,ಜರ್ಮನಿಯಿಂದ ವಲಸೆ ಬಂದ ಹೆಂಗಸಿಗೆ ಡಾ. ತೇಡಿಯಸ್ ಹೇಗೆ ಸಹಾಯ,,,,
kannada-5thstd,General Exercise,3,ಬಾರ್ಬರಾ ಯಾವ ಸಮಸ್ಯೆಯಿಂದ ನರಳುತ್ತಿದ್ದಳು?,,,,
kannada-5thstd,General Exercise,4,ಡಾಕ್ಟರ್ ತೇಡಿಯಸ್ ತನ್ನೊಳಗೆ ಏನನ್ನು ಜ್ಞಾಪಿಸಿಕೊಂಡನು?,,,,
kannada-5thstd,General Exercise,5,ಡಾಕ್ಟರ್ ಮಾರ್ಲಿನನು ಬಾರ್ಬರಾಳನ್ನು ಉಪಚರಿಸಿದ ವೈದ್ಯನಿಗೆ ಏನೆಂದು ಹೇಳಿದನು?,,,,
kannada-5thstd,General Exercise,1,ಮಗುವಿಗೆ ಉಸಿರಾಡುವಂತೆ ಸಹಕರಿಸುವಾಗ ಮಾರ್ಲಿನನ ಮನಸ್ಸಿನಲ್ಲಿ ಬಂದ,,,,
kannada-5thstd,General Exercise,2,ಮಾರ್ಲಿನನನ್ನು ಭೇಟಿಯಾದ ಪ್ರವೀಣರಲ್ಲೊಬ್ಬ ಯಾವ ಸಲಹೆಯನ್ನು ಕೊಟ್ಟನು?,,,,
kannada-5thstd,General Exercise,3,"ಡಾಕ್ಟರ್ ಮಿಲ್ಲರ್, ಮಾರ್ಲಿನನನ್ನು ಭೇಟಿಯಾದಾಗ ವೈದ್ಯಕೀಯ ವೃತ್ತಿಯ ಬಗ್ಗೆ",,,,
kannada-5thstd,General Exercise,4,ಮಾರ್ಲಿನನ ಕಂಠ ಬಿಗಿದು ಬರಲು ಕಾರಣವೇನು?,,,,
kannada-5thstd,General Exercise,1,ಕಂಠವು ಬಿಗಿದು ಬಂತು,,,,
kannada-5thstd,General Exercise,2,General Exercise: ಕಣ್ಣನ್ನು ತೆರೆಸು,,,,
kannada-5thstd,General Exercise,1,General Exercise: ಇತರ ಮಕ್ಕಳು,,,,
kannada-5thstd,General Exercise,2,ತನ್ನ ದೀರ್ಘಕಾಲದ ವೃತ್ತಿಯಲ್ಲಿ ಇಂತಹ,,,,
kannada-5thstd,General Exercise,3,ಮಕ್ಕಳನ್ನು ಭೂಮಿಗಿಳಿಸಿದ ವೈದ್ಯರ ಹೆಸರನ್ನು ಆ ಮಕ್ಕಳ,,,,
